iri,as_subject,as_object,subject_pattern,object_pattern
https://identifiers.org/chebi/50305,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/63918,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/83106,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/351346,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3753,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D001779,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/7575,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28891,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/15367,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/81934,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/7590,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3139,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/85014,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/45716,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/94807,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/7494,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/4531,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3090,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/87732,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/49706,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/110422,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/39421,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/49807,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/100241,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/18291,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D009154,1,3,go:0008150 -> dc:identifier -> go:0008150,aopo:KeyEvent -> go:0008150 -> go:0008150
https://identifiers.org/chebi/27495,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/23995,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/6456,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/34750,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D056631,1,3,go:0008150 -> dc:identifier -> go:0008150,aopo:KeyEvent -> go:0008150 -> go:0008150
https://identifiers.org/chebi/40036,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/16113,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/31175,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/34757,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/164200,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/83779,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28487,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/132098,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/8450,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/46916,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D006394,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/100246,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/27856,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D005326,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/39548,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/34699,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/80741,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/33629,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/33191,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/34905,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D009124,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/4034,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/17688,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/81939,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/9241,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/35807,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/6902,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28217,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/116509,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/25255,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/41922,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3764,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/39185,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/34687,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/41423,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/135316,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28864,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D064828,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/2825,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3962,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/2564,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28135,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D012744,1,3,go:0008150 -> dc:identifier -> go:0008150,aopo:KeyEvent -> go:0008150 -> go:0008150
https://identifiers.org/chebi/17632,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/31550,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28955,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/34569,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D001284,1,3,go:0008150 -> dc:identifier -> go:0008150,aopo:KeyEvent -> go:0008150 -> go:0008150
https://identifiers.org/chebi/35154,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/35255,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/4791,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/46195,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/31882,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3387,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/38746,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/15365,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/77733,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/7582,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/34911,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3994,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/82019,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/6710,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/6030,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/6741,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3696,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/31823,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/33216,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/47519,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/45863,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D009026,1,3,go:0008150 -> dc:identifier -> go:0008150,aopo:KeyEvent -> go:0008150 -> go:0008150
https://identifiers.org/chebi/34399,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/15347,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/5296,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D005234,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/44185,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/9352,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/77649,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/5132,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3655,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/141474,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/134126,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/102265,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3647,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/6130,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/27693,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D003371,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
http://purl.org/commons/record/mesh/D019562,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/39669,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/16469,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D016586,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/3093,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/92928,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/15939,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D007662,1,3,go:0008150 -> dc:identifier -> go:0008150,aopo:KeyEvent -> go:0008150 -> go:0008150
https://identifiers.org/chebi/8069,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/39233,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/C565682,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/6843,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28748,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D008679,4,12,pato:0001241 -> dc:identifier -> pato:0001241,aopo:BiologicalEvent -> aopo:hasObject -> go:0008150
https://identifiers.org/chebi/48336,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/10127,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D004198,1,3,go:0008150 -> dc:identifier -> go:0008150,aopo:KeyEvent -> go:0008150 -> go:0008150
https://identifiers.org/chebi/29287,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/27452,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/81822,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/6964,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/83759,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D064417,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/27882,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/59224,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/4357,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28119,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/39325,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/80495,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/30050,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/15368,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/9123,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D007511,1,3,go:0008150 -> dc:identifier -> go:0008150,aopo:KeyEvent -> go:0008150 -> go:0008150
https://identifiers.org/chebi/9453,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/35828,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/15382,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/4509,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/39346,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/16130,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/5951,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/9986,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/2762,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/63449,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/52492,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/4659,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/6717,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3023,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/46081,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/6842,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/6015,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/9434,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/25675,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28445,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/21759,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28984,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/119569,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D001650,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/36704,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D012912,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
http://purl.org/commons/record/mesh/D006461,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/34440,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/84005,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/585948,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/8434,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3392,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D008080,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/4953,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28052,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/144093,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D000758,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/83732,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/82297,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/38452,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/4910,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/166573,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/348530,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/135888,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/29105,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D007987,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/39400,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3015,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/44241,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/139344,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/79396,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/35033,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/5855,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/49482,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/82892,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/50694,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/7449,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/4393,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/4798,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/34133,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28112,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/18022,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/34795,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/102030,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/4792,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/9195,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/3750,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/7565,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/48775,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/81782,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/81922,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/16170,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D048031,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
http://purl.org/commons/record/mesh/D006528,4,12,pato:0001241 -> dc:identifier -> pato:0001241,aopo:BiologicalEvent -> aopo:hasObject -> go:0008150
http://purl.org/commons/record/mesh/D020387,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/29678,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/64243,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D061205,1,3,go:0008150 -> dc:identifier -> go:0008150,aopo:KeyEvent -> go:0008150 -> go:0008150
https://identifiers.org/chebi/29866,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/33217,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D012380,1,3,go:0008150 -> dc:identifier -> go:0008150,aopo:KeyEvent -> go:0008150 -> go:0008150
http://purl.org/commons/record/mesh/D007674,1,3,go:0008150 -> dc:identifier -> go:0008150,aopo:KeyEvent -> go:0008150 -> go:0008150
https://identifiers.org/chebi/30512,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/81955,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/82261,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/16236,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/10023,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/27899,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
http://purl.org/commons/record/mesh/D003490,1,3,pato:0001241 -> dc:identifier -> pato:0001241,aopo:KeyEvent -> pato:0001241 -> pato:0001241
https://identifiers.org/chebi/16240,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/28088,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/48574,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/83394,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/35456,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/16583,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/16842,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/6651,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/27810,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/31689,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/37943,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
https://identifiers.org/chebi/46961,0,2,,cheminf:000000 -> skos:exactMatch -> cheminf:000407
