shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,participating_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern,error
shape_000299,chebi:26513,http://purl.obolibrary.org/obo/CHEBI_26513,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,2056,2056.0,2056,1.0,100.0,chebi:26513 -> sio:000008 -> cheminf:000018,
shape_000000,chebi:598,http://purl.obolibrary.org/obo/CHEBI_598,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,5062,5062.0,5062,1.0,100.0,chebi:598 -> sio:000008 -> cheminf:000018,
shape_000298,chebi:26508,http://purl.obolibrary.org/obo/CHEBI_26508,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,23,23.0,23,1.0,100.0,chebi:26508 -> sio:000008 -> cheminf:000018,
shape_000295,chebi:26446,http://purl.obolibrary.org/obo/CHEBI_26446,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,271,271.0,271,1.0,100.0,chebi:26446 -> sio:000008 -> cheminf:000018,
shape_000294,chebi:26444,http://purl.obolibrary.org/obo/CHEBI_26444,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,17,17.0,17,1.0,100.0,chebi:26444 -> sio:000008 -> cheminf:000018,
shape_000004,chebi:4986,http://purl.obolibrary.org/obo/CHEBI_4986,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,719,719.0,719,1.0,100.0,chebi:4986 -> sio:000008 -> cheminf:000018,
shape_000005,chebi:5457,http://purl.obolibrary.org/obo/CHEBI_5457,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,5538,5538.0,5538,1.0,100.0,chebi:5457 -> sio:000008 -> cheminf:000018,
shape_000256,chebi:26094,http://purl.obolibrary.org/obo/CHEBI_26094,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,131,131.0,131,1.0,100.0,chebi:26094 -> sio:000008 -> cheminf:000018,
shape_000257,chebi:26144,http://purl.obolibrary.org/obo/CHEBI_26144,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,454,454.0,454,1.0,100.0,chebi:26144 -> sio:000008 -> cheminf:000018,
shape_000258,chebi:26151,http://purl.obolibrary.org/obo/CHEBI_26151,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,6059,6059.0,6059,1.0,100.0,chebi:26151 -> sio:000008 -> cheminf:000018,
shape_000260,chebi:26199,http://purl.obolibrary.org/obo/CHEBI_26199,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,42,42.0,42,1.0,100.0,chebi:26199 -> sio:000008 -> cheminf:000018,
shape_000261,chebi:26214,http://purl.obolibrary.org/obo/CHEBI_26214,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,45,45.0,45,1.0,100.0,chebi:26214 -> sio:000008 -> cheminf:000018,
shape_000262,chebi:26255,http://purl.obolibrary.org/obo/CHEBI_26255,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,76,76.0,76,1.0,100.0,chebi:26255 -> sio:000008 -> cheminf:000018,
shape_000247,chebi:25904,http://purl.obolibrary.org/obo/CHEBI_25904,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,67,67.0,67,1.0,100.0,chebi:25904 -> sio:000008 -> cheminf:000018,
shape_000248,chebi:25961,http://purl.obolibrary.org/obo/CHEBI_25961,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,2422,2422.0,2422,1.0,100.0,chebi:25961 -> sio:000008 -> cheminf:000018,
shape_000249,chebi:25962,http://purl.obolibrary.org/obo/CHEBI_25962,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,187,187.0,187,1.0,100.0,chebi:25962 -> sio:000008 -> cheminf:000018,
shape_000250,chebi:25970,http://purl.obolibrary.org/obo/CHEBI_25970,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,59,59.0,59,1.0,100.0,chebi:25970 -> sio:000008 -> cheminf:000018,
shape_000251,chebi:25973,http://purl.obolibrary.org/obo/CHEBI_25973,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,54,54.0,54,1.0,100.0,chebi:25973 -> sio:000008 -> cheminf:000018,
shape_000253,chebi:26043,http://purl.obolibrary.org/obo/CHEBI_26043,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,28,28.0,28,1.0,100.0,chebi:26043 -> sio:000008 -> cheminf:000018,
shape_000239,chebi:25716,http://purl.obolibrary.org/obo/CHEBI_25716,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,249,249.0,249,1.0,100.0,chebi:25716 -> sio:000008 -> cheminf:000018,
shape_000240,chebi:25717,http://purl.obolibrary.org/obo/CHEBI_25717,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,15,15.0,15,1.0,100.0,chebi:25717 -> sio:000008 -> cheminf:000018,
shape_000241,chebi:25750,http://purl.obolibrary.org/obo/CHEBI_25750,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,31,31.0,31,1.0,100.0,chebi:25750 -> sio:000008 -> cheminf:000018,
shape_000243,chebi:25801,http://purl.obolibrary.org/obo/CHEBI_25801,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,56,56.0,56,1.0,100.0,chebi:25801 -> sio:000008 -> cheminf:000018,
shape_000244,chebi:25810,http://purl.obolibrary.org/obo/CHEBI_25810,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,2695,2695.0,2695,1.0,100.0,chebi:25810 -> sio:000008 -> cheminf:000018,
shape_000245,chebi:25830,http://purl.obolibrary.org/obo/CHEBI_25830,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,231,231.0,231,1.0,100.0,chebi:25830 -> sio:000008 -> cheminf:000018,
shape_000246,chebi:25901,http://purl.obolibrary.org/obo/CHEBI_25901,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,2281,2281.0,2281,1.0,100.0,chebi:25901 -> sio:000008 -> cheminf:000018,
shape_000234,chebi:25704,http://purl.obolibrary.org/obo/CHEBI_25704,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,153,153.0,153,1.0,100.0,chebi:25704 -> sio:000008 -> cheminf:000018,
shape_000235,chebi:25707,http://purl.obolibrary.org/obo/CHEBI_25707,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1057,1057.0,1057,1.0,100.0,chebi:25707 -> sio:000008 -> cheminf:000018,
shape_000237,chebi:25712,http://purl.obolibrary.org/obo/CHEBI_25712,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,45,45.0,45,1.0,100.0,chebi:25712 -> sio:000008 -> cheminf:000018,
shape_000238,chebi:25713,http://purl.obolibrary.org/obo/CHEBI_25713,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1491,1491.0,1491,1.0,100.0,chebi:25713 -> sio:000008 -> cheminf:000018,
shape_000063,chebi:20060,http://purl.obolibrary.org/obo/CHEBI_20060,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,27,27.0,27,1.0,100.0,chebi:20060 -> sio:000008 -> cheminf:000018,
shape_000064,chebi:20156,http://purl.obolibrary.org/obo/CHEBI_20156,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,95,95.0,95,1.0,100.0,chebi:20156 -> sio:000008 -> cheminf:000018,
shape_000065,chebi:20432,http://purl.obolibrary.org/obo/CHEBI_20432,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,358,358.0,358,1.0,100.0,chebi:20432 -> sio:000008 -> cheminf:000018,
shape_000066,chebi:20706,http://purl.obolibrary.org/obo/CHEBI_20706,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,5669,5669.0,5669,1.0,100.0,chebi:20706 -> sio:000008 -> cheminf:000018,
shape_000067,chebi:20857,http://purl.obolibrary.org/obo/CHEBI_20857,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,7403,7403.0,7403,1.0,100.0,chebi:20857 -> sio:000008 -> cheminf:000018,
shape_000068,chebi:20858,http://purl.obolibrary.org/obo/CHEBI_20858,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,142,142.0,142,1.0,100.0,chebi:20858 -> sio:000008 -> cheminf:000018,
shape_000069,chebi:20859,http://purl.obolibrary.org/obo/CHEBI_20859,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,15,15.0,15,1.0,100.0,chebi:20859 -> sio:000008 -> cheminf:000018,
shape_000070,chebi:21656,http://purl.obolibrary.org/obo/CHEBI_21656,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,885,885.0,885,1.0,100.0,chebi:21656 -> sio:000008 -> cheminf:000018,
shape_000055,chebi:19129,http://purl.obolibrary.org/obo/CHEBI_19129,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,141,141.0,141,1.0,100.0,chebi:19129 -> sio:000008 -> cheminf:000018,
shape_000056,chebi:19168,http://purl.obolibrary.org/obo/CHEBI_19168,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,672,672.0,672,1.0,100.0,chebi:19168 -> sio:000008 -> cheminf:000018,
shape_000057,chebi:19217,http://purl.obolibrary.org/obo/CHEBI_19217,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,19,19.0,19,1.0,100.0,chebi:19217 -> sio:000008 -> cheminf:000018,
shape_000058,chebi:19218,http://purl.obolibrary.org/obo/CHEBI_19218,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,26,26.0,26,1.0,100.0,chebi:19218 -> sio:000008 -> cheminf:000018,
shape_000059,chebi:19254,http://purl.obolibrary.org/obo/CHEBI_19254,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1156,1156.0,1156,1.0,100.0,chebi:19254 -> sio:000008 -> cheminf:000018,
shape_000060,chebi:19573,http://purl.obolibrary.org/obo/CHEBI_19573,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,139,139.0,139,1.0,100.0,chebi:19573 -> sio:000008 -> cheminf:000018,
shape_000061,chebi:19834,http://purl.obolibrary.org/obo/CHEBI_19834,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,155,155.0,155,1.0,100.0,chebi:19834 -> sio:000008 -> cheminf:000018,
shape_000062,chebi:20012,http://purl.obolibrary.org/obo/CHEBI_20012,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,30,30.0,30,1.0,100.0,chebi:20012 -> sio:000008 -> cheminf:000018,
shape_000047,chebi:17984,http://purl.obolibrary.org/obo/CHEBI_17984,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,3430,3430.0,3430,1.0,100.0,chebi:17984 -> sio:000008 -> cheminf:000018,
shape_000048,chebi:18000,http://purl.obolibrary.org/obo/CHEBI_18000,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,12484,12484.0,12484,1.0,100.0,chebi:18000 -> sio:000008 -> cheminf:000018,
shape_000049,chebi:18035,http://purl.obolibrary.org/obo/CHEBI_18035,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,14942,14942.0,14942,1.0,100.0,chebi:18035 -> sio:000008 -> cheminf:000018,
shape_000052,chebi:18303,http://purl.obolibrary.org/obo/CHEBI_18303,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,7660,7660.0,7660,1.0,100.0,chebi:18303 -> sio:000008 -> cheminf:000018,
shape_000053,chebi:18379,http://purl.obolibrary.org/obo/CHEBI_18379,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1486,1486.0,1486,1.0,100.0,chebi:18379 -> sio:000008 -> cheminf:000018,
shape_000039,chebi:17387,http://purl.obolibrary.org/obo/CHEBI_17387,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,552,552.0,552,1.0,100.0,chebi:17387 -> sio:000008 -> cheminf:000018,
shape_000040,chebi:17408,http://purl.obolibrary.org/obo/CHEBI_17408,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,182,182.0,182,1.0,100.0,chebi:17408 -> sio:000008 -> cheminf:000018,
shape_000041,chebi:17476,http://purl.obolibrary.org/obo/CHEBI_17476,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,224,224.0,224,1.0,100.0,chebi:17476 -> sio:000008 -> cheminf:000018,
shape_000042,chebi:17478,http://purl.obolibrary.org/obo/CHEBI_17478,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,360,360.0,360,1.0,100.0,chebi:17478 -> sio:000008 -> cheminf:000018,
shape_000043,chebi:17517,http://purl.obolibrary.org/obo/CHEBI_17517,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,7504,7504.0,7504,1.0,100.0,chebi:17517 -> sio:000008 -> cheminf:000018,
shape_000044,chebi:17522,http://purl.obolibrary.org/obo/CHEBI_17522,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,462,462.0,462,1.0,100.0,chebi:17522 -> sio:000008 -> cheminf:000018,
shape_000045,chebi:17761,http://purl.obolibrary.org/obo/CHEBI_17761,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,32330,32330.0,32330,1.0,100.0,chebi:17761 -> sio:000008 -> cheminf:000018,
shape_000046,chebi:17855,http://purl.obolibrary.org/obo/CHEBI_17855,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,250870,250869.0,250869,1.0,100.0,chebi:17855 -> sio:000008 -> cheminf:000018,
shape_000097,chebi:22720,http://purl.obolibrary.org/obo/CHEBI_22720,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,769,769.0,769,1.0,100.0,chebi:22720 -> sio:000008 -> cheminf:000018,
shape_000099,chebi:22727,http://purl.obolibrary.org/obo/CHEBI_22727,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1889,1889.0,1889,1.0,100.0,chebi:22727 -> sio:000008 -> cheminf:000018,
shape_000100,chebi:22729,http://purl.obolibrary.org/obo/CHEBI_22729,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,269,269.0,269,1.0,100.0,chebi:22729 -> sio:000008 -> cheminf:000018,
shape_000102,chebi:22861,http://purl.obolibrary.org/obo/CHEBI_22861,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,4,4.0,4,1.0,100.0,chebi:22861 -> sio:000008 -> cheminf:000018,
shape_000087,chebi:22580,http://purl.obolibrary.org/obo/CHEBI_22580,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,853,853.0,853,1.0,100.0,chebi:22580 -> sio:000008 -> cheminf:000018,
shape_000088,chebi:22680,http://purl.obolibrary.org/obo/CHEBI_22680,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,2,2.0,2,1.0,100.0,chebi:22680 -> sio:000008 -> cheminf:000018,
shape_000089,chebi:22681,http://purl.obolibrary.org/obo/CHEBI_22681,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,36,36.0,36,1.0,100.0,chebi:22681 -> sio:000008 -> cheminf:000018,
shape_000090,chebi:22682,http://purl.obolibrary.org/obo/CHEBI_22682,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,69,69.0,69,1.0,100.0,chebi:22682 -> sio:000008 -> cheminf:000018,
shape_000091,chebi:22693,http://purl.obolibrary.org/obo/CHEBI_22693,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,20,20.0,20,1.0,100.0,chebi:22693 -> sio:000008 -> cheminf:000018,
shape_000092,chebi:22698,http://purl.obolibrary.org/obo/CHEBI_22698,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,418,418.0,418,1.0,100.0,chebi:22698 -> sio:000008 -> cheminf:000018,
shape_000093,chebi:22702,http://purl.obolibrary.org/obo/CHEBI_22702,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,239,239.0,239,1.0,100.0,chebi:22702 -> sio:000008 -> cheminf:000018,
shape_000094,chebi:22707,http://purl.obolibrary.org/obo/CHEBI_22707,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,1629,1629.0,1629,1.0,100.0,chebi:22707 -> sio:000008 -> cheminf:000018,
shape_000079,chebi:22326,http://purl.obolibrary.org/obo/CHEBI_22326,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,10,10.0,10,1.0,100.0,chebi:22326 -> sio:000008 -> cheminf:000018,
shape_000084,chebi:22512,http://purl.obolibrary.org/obo/CHEBI_22512,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,494,494.0,494,1.0,100.0,chebi:22512 -> sio:000008 -> cheminf:000018,
shape_000085,chebi:22531,http://purl.obolibrary.org/obo/CHEBI_22531,sio:000008,http://semanticscience.org/resource/SIO_000008,cheminf:000018,http://semanticscience.org/resource/CHEMINF_000018,217,217.0,217,1.0,100.0,chebi:22531 -> sio:000008 -> cheminf:000018,
