shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_000000,owl:OntologyProperty,http://www.w3.org/2002/07/owl#OntologyProperty,rdfs:range,http://www.w3.org/2000/01/rdf-schema#range,rdfs:Class,http://www.w3.org/2000/01/rdf-schema#Class,0,0,0.0,0.0,owl:OntologyProperty -> rdfs:range -> rdfs:Class
shape_000001,rdf:Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,rdfs:range,http://www.w3.org/2000/01/rdf-schema#range,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,rdf:Property -> rdfs:range -> owl:Class
shape_000002,rdf:Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,rdfs:range,http://www.w3.org/2000/01/rdf-schema#range,rdfs:Class,http://www.w3.org/2000/01/rdf-schema#Class,0,0,0.0,0.0,rdf:Property -> rdfs:range -> rdfs:Class
shape_000003,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,rdfs:range,http://www.w3.org/2000/01/rdf-schema#range,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:ObjectProperty -> rdfs:range -> owl:Class
shape_000004,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,rdfs:range,http://www.w3.org/2000/01/rdf-schema#range,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:AnnotationProperty -> rdfs:range -> owl:Class
shape_000005,owl:SymmetricProperty,http://www.w3.org/2002/07/owl#SymmetricProperty,rdfs:range,http://www.w3.org/2000/01/rdf-schema#range,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:SymmetricProperty -> rdfs:range -> owl:Class
shape_000006,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,rdfs:range,http://www.w3.org/2000/01/rdf-schema#range,Resource,Resource,0,0,0.0,0.0,owl:DatatypeProperty -> rdfs:range -> Resource
shape_000007,owl:OntologyProperty,http://www.w3.org/2002/07/owl#OntologyProperty,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,rdfs:Class,http://www.w3.org/2000/01/rdf-schema#Class,0,0,0.0,0.0,owl:OntologyProperty -> rdfs:domain -> rdfs:Class
shape_000008,rdf:Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,rdf:Property -> rdfs:domain -> owl:Class
shape_000009,rdf:Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,rdfs:Class,http://www.w3.org/2000/01/rdf-schema#Class,0,0,0.0,0.0,rdf:Property -> rdfs:domain -> rdfs:Class
shape_000010,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:ObjectProperty -> rdfs:domain -> owl:Class
shape_000011,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:AnnotationProperty -> rdfs:domain -> owl:Class
shape_000012,owl:FunctionalProperty,http://www.w3.org/2002/07/owl#FunctionalProperty,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:FunctionalProperty -> rdfs:domain -> owl:Class
shape_000013,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:DatatypeProperty -> rdfs:domain -> owl:Class
shape_000014,owl:SymmetricProperty,http://www.w3.org/2002/07/owl#SymmetricProperty,rdfs:domain,http://www.w3.org/2000/01/rdf-schema#domain,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:SymmetricProperty -> rdfs:domain -> owl:Class
shape_000015,owl:Class,http://www.w3.org/2002/07/owl#Class,owl:complementOf,http://www.w3.org/2002/07/owl#complementOf,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:Class -> owl:complementOf -> owl:Class
shape_000016,rdfs:Class,http://www.w3.org/2000/01/rdf-schema#Class,rdfs:subClassOf,http://www.w3.org/2000/01/rdf-schema#subClassOf,rdfs:Class,http://www.w3.org/2000/01/rdf-schema#Class,0,0,0.0,0.0,rdfs:Class -> rdfs:subClassOf -> rdfs:Class
shape_000017,owl:Class,http://www.w3.org/2002/07/owl#Class,rdfs:subClassOf,http://www.w3.org/2000/01/rdf-schema#subClassOf,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:Class -> rdfs:subClassOf -> owl:Class
shape_000018,owl:Class,http://www.w3.org/2002/07/owl#Class,rdfs:subClassOf,http://www.w3.org/2000/01/rdf-schema#subClassOf,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,0,0,0.0,0.0,owl:Class -> rdfs:subClassOf -> owl:Restriction
shape_000019,orth:OrthologsCluster,http://purl.org/net/orth#OrthologsCluster,orth:hasTaxonomicRange,http://purl.org/net/orth#hasTaxonomicRange,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,0,0,0.0,0.0,orth:OrthologsCluster -> orth:hasTaxonomicRange -> uniprot.core:Taxon
shape_000020,orth:OrthologsCluster,http://purl.org/net/orth#OrthologsCluster,orth:hasTaxonomicRange,http://purl.org/net/orth#hasTaxonomicRange,orth:TaxonomicRange,http://purl.org/net/orth#TaxonomicRange,0,0,0.0,0.0,orth:OrthologsCluster -> orth:hasTaxonomicRange -> orth:TaxonomicRange
shape_000021,orth:OrthologsCluster,http://purl.org/net/orth#OrthologsCluster,orth:hasHomologousMember,http://purl.org/net/orth#hasHomologousMember,orth:OrthologsCluster,http://purl.org/net/orth#OrthologsCluster,0,0,0.0,0.0,orth:OrthologsCluster -> orth:hasHomologousMember -> orth:OrthologsCluster
shape_000022,orth:OrthologsCluster,http://purl.org/net/orth#OrthologsCluster,orth:hasHomologousMember,http://purl.org/net/orth#hasHomologousMember,orth:ParalogsCluster,http://purl.org/net/orth#ParalogsCluster,0,0,0.0,0.0,orth:OrthologsCluster -> orth:hasHomologousMember -> orth:ParalogsCluster
shape_000023,orth:OrthologsCluster,http://purl.org/net/orth#OrthologsCluster,orth:hasHomologousMember,http://purl.org/net/orth#hasHomologousMember,orth:Protein,http://purl.org/net/orth#Protein,0,0,0.0,0.0,orth:OrthologsCluster -> orth:hasHomologousMember -> orth:Protein
shape_000024,orth:ParalogsCluster,http://purl.org/net/orth#ParalogsCluster,orth:hasHomologousMember,http://purl.org/net/orth#hasHomologousMember,orth:OrthologsCluster,http://purl.org/net/orth#OrthologsCluster,0,0,0.0,0.0,orth:ParalogsCluster -> orth:hasHomologousMember -> orth:OrthologsCluster
shape_000025,orth:OrthologsCluster,http://purl.org/net/orth#OrthologsCluster,orth:inDataset,http://purl.org/net/orth#inDataset,orth:OrthologyDataset,http://purl.org/net/orth#OrthologyDataset,0,0,0.0,0.0,orth:OrthologsCluster -> orth:inDataset -> orth:OrthologyDataset
shape_000026,orth:ParalogsCluster,http://purl.org/net/orth#ParalogsCluster,orth:inDataset,http://purl.org/net/orth#inDataset,orth:OrthologyDataset,http://purl.org/net/orth#OrthologyDataset,0,0,0.0,0.0,orth:ParalogsCluster -> orth:inDataset -> orth:OrthologyDataset
shape_000027,orth:Protein,http://purl.org/net/orth#Protein,lscr:xrefUniprot,http://purl.org/lscr#xrefUniprot,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,0,0,0.0,0.0,orth:Protein -> lscr:xrefUniprot -> uniprot.core:Protein
shape_000028,orth:Protein,http://purl.org/net/orth#Protein,orth:organism,http://purl.org/net/orth#organism,orth:Organism,http://purl.org/net/orth#Organism,0,0,0.0,0.0,orth:Protein -> orth:organism -> orth:Organism
shape_000029,orth:Gene,http://purl.org/net/orth#Gene,orth:organism,http://purl.org/net/orth#organism,orth:Organism,http://purl.org/net/orth#Organism,0,0,0.0,0.0,orth:Gene -> orth:organism -> orth:Organism
shape_000030,so:0000704,http://purl.obolibrary.org/obo/SO_0000704,orth:organism,http://purl.org/net/orth#organism,orth:Organism,http://purl.org/net/orth#Organism,0,0,0.0,0.0,so:0000704 -> orth:organism -> orth:Organism
shape_000031,orth:Protein,http://purl.org/net/orth#Protein,ro:0001018,http://purl.obolibrary.org/obo/RO_0001018,sio:000750,http://semanticscience.org/resource/SIO_000750,0,0,0.0,0.0,orth:Protein -> ro:0001018 -> sio:000750
shape_000032,orth:Protein,http://purl.org/net/orth#Protein,lscr:xrefEnsemblProtein,http://purl.org/lscr#xrefEnsemblProtein,ensembl:protein,http://rdf.ebi.ac.uk/resource/ensembl/protein,0,0,0.0,0.0,orth:Protein -> lscr:xrefEnsemblProtein -> ensembl:protein
shape_000033,orth:Protein,http://purl.org/net/orth#Protein,lscr:xrefEnsemblTranscript,http://purl.org/lscr#xrefEnsemblTranscript,so:0000673,http://purl.obolibrary.org/obo/SO_0000673,0,0,0.0,0.0,orth:Protein -> lscr:xrefEnsemblTranscript -> so:0000673
shape_000034,orth:Protein,http://purl.org/net/orth#Protein,sio:010079,http://semanticscience.org/resource/SIO_010079,orth:Gene,http://purl.org/net/orth#Gene,0,0,0.0,0.0,orth:Protein -> sio:010079 -> orth:Gene
shape_000035,orth:Protein,http://purl.org/net/orth#Protein,sio:010079,http://semanticscience.org/resource/SIO_010079,so:0000704,http://purl.obolibrary.org/obo/SO_0000704,0,0,0.0,0.0,orth:Protein -> sio:010079 -> so:0000704
shape_000036,orth:Protein,http://purl.org/net/orth#Protein,lscr:xrefSwissProt,http://purl.org/lscr#xrefSwissProt,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,0,0,0.0,0.0,orth:Protein -> lscr:xrefSwissProt -> uniprot.core:Protein
shape_000037,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,owl:inverseOf,http://www.w3.org/2002/07/owl#inverseOf,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,0,0,0.0,0.0,owl:ObjectProperty -> owl:inverseOf -> owl:ObjectProperty
shape_000038,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,owl:ReflexiveProperty,http://www.w3.org/2002/07/owl#ReflexiveProperty,0,0,0.0,0.0,owl:ObjectProperty -> rdfs:subPropertyOf -> owl:ReflexiveProperty
shape_000039,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,owl:TransitiveProperty,http://www.w3.org/2002/07/owl#TransitiveProperty,0,0,0.0,0.0,owl:ObjectProperty -> rdfs:subPropertyOf -> owl:TransitiveProperty
shape_000040,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,0,0,0.0,0.0,owl:ObjectProperty -> rdfs:subPropertyOf -> owl:ObjectProperty
shape_000041,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,owl:SymmetricProperty,http://www.w3.org/2002/07/owl#SymmetricProperty,0,0,0.0,0.0,owl:ObjectProperty -> rdfs:subPropertyOf -> owl:SymmetricProperty
shape_000042,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,0,0,0.0,0.0,owl:AnnotationProperty -> rdfs:subPropertyOf -> owl:AnnotationProperty
shape_000043,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,0,0,0.0,0.0,owl:DatatypeProperty -> rdfs:subPropertyOf -> owl:DatatypeProperty
shape_000044,owl:SymmetricProperty,http://www.w3.org/2002/07/owl#SymmetricProperty,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,0,0,0.0,0.0,owl:SymmetricProperty -> rdfs:subPropertyOf -> owl:ObjectProperty
shape_000045,owl:SymmetricProperty,http://www.w3.org/2002/07/owl#SymmetricProperty,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,owl:SymmetricProperty,http://www.w3.org/2002/07/owl#SymmetricProperty,0,0,0.0,0.0,owl:SymmetricProperty -> rdfs:subPropertyOf -> owl:SymmetricProperty
shape_000046,rdf:Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,rdfs:subPropertyOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,Resource,Resource,0,0,0.0,0.0,rdf:Property -> rdfs:subPropertyOf -> Resource
shape_000047,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,uniprot.core:rank,http://purl.uniprot.org/core/rank,uniprot.core:Rank,http://purl.uniprot.org/core/Rank,0,0,0.0,0.0,uniprot.core:Taxon -> uniprot.core:rank -> uniprot.core:Rank
shape_000048,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,uniprot.core:rank,http://purl.uniprot.org/core/rank,owl:NamedIndividual,http://www.w3.org/2002/07/owl#NamedIndividual,0,0,0.0,0.0,uniprot.core:Taxon -> uniprot.core:rank -> owl:NamedIndividual
shape_000049,orth:TaxonomicRange,http://purl.org/net/orth#TaxonomicRange,uniprot.core:rank,http://purl.uniprot.org/core/rank,uniprot.core:Rank,http://purl.uniprot.org/core/Rank,0,0,0.0,0.0,orth:TaxonomicRange -> uniprot.core:rank -> uniprot.core:Rank
shape_000050,orth:TaxonomicRange,http://purl.org/net/orth#TaxonomicRange,uniprot.core:rank,http://purl.uniprot.org/core/rank,owl:NamedIndividual,http://www.w3.org/2002/07/owl#NamedIndividual,0,0,0.0,0.0,orth:TaxonomicRange -> uniprot.core:rank -> owl:NamedIndividual
shape_000051,owl:Class,http://www.w3.org/2002/07/owl#Class,owl:disjointWith,http://www.w3.org/2002/07/owl#disjointWith,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:Class -> owl:disjointWith -> owl:Class
shape_000052,owl:Class,http://www.w3.org/2002/07/owl#Class,owl:equivalentClass,http://www.w3.org/2002/07/owl#equivalentClass,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:Class -> owl:equivalentClass -> owl:Class
shape_000053,owl:Class,http://www.w3.org/2002/07/owl#Class,owl:equivalentClass,http://www.w3.org/2002/07/owl#equivalentClass,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,0,0,0.0,0.0,owl:Class -> owl:equivalentClass -> owl:Restriction
shape_000054,orth:HierarchicalGeneTree,http://purl.org/net/orth#HierarchicalGeneTree,cdao:0000148,http://purl.obolibrary.org/obo/CDAO_0000148,orth:OrthologsCluster,http://purl.org/net/orth#OrthologsCluster,0,0,0.0,0.0,orth:HierarchicalGeneTree -> cdao:0000148 -> orth:OrthologsCluster
shape_000055,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:onProperty,http://www.w3.org/2002/07/owl#onProperty,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,0,0,0.0,0.0,owl:Restriction -> owl:onProperty -> owl:ObjectProperty
shape_000056,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:onProperty,http://www.w3.org/2002/07/owl#onProperty,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,0,0,0.0,0.0,owl:Restriction -> owl:onProperty -> owl:DatatypeProperty
shape_000057,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:onClass,http://www.w3.org/2002/07/owl#onClass,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:Restriction -> owl:onClass -> owl:Class
shape_000058,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:allValuesFrom,http://www.w3.org/2002/07/owl#allValuesFrom,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:Restriction -> owl:allValuesFrom -> owl:Class
shape_000059,owl:Restriction,http://www.w3.org/2002/07/owl#Restriction,owl:someValuesFrom,http://www.w3.org/2002/07/owl#someValuesFrom,owl:Class,http://www.w3.org/2002/07/owl#Class,0,0,0.0,0.0,owl:Restriction -> owl:someValuesFrom -> owl:Class
shape_000060,orth:Organism,http://purl.org/net/orth#Organism,ro:0002162,http://purl.obolibrary.org/obo/RO_0002162,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,0,0,0.0,0.0,orth:Organism -> ro:0002162 -> uniprot.core:Taxon
shape_000061,orth:Organism,http://purl.org/net/orth#Organism,ro:0002162,http://purl.obolibrary.org/obo/RO_0002162,orth:TaxonomicRange,http://purl.org/net/orth#TaxonomicRange,0,0,0.0,0.0,orth:Organism -> ro:0002162 -> orth:TaxonomicRange
shape_000062,owl:Ontology,http://www.w3.org/2002/07/owl#Ontology,owl:versionInfo,http://www.w3.org/2002/07/owl#versionInfo,Literal,Literal,0,0,0.0,0.0,owl:Ontology -> owl:versionInfo -> Literal
shape_000063,owl:Ontology,http://www.w3.org/2002/07/owl#Ontology,owl:versionInfo,http://www.w3.org/2002/07/owl#versionInfo,Resource,Resource,0,0,0.0,0.0,owl:Ontology -> owl:versionInfo -> Resource
shape_000064,owl:OntologyProperty,http://www.w3.org/2002/07/owl#OntologyProperty,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,owl:OntologyProperty -> rdfs:label -> Literal
shape_000065,owl:AnnotationProperty,http://www.w3.org/2002/07/owl#AnnotationProperty,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,owl:AnnotationProperty -> rdfs:label -> Literal
shape_000066,owl:Class,http://www.w3.org/2002/07/owl#Class,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,owl:Class -> rdfs:label -> Literal
shape_000067,rdf:Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,rdf:Property -> rdfs:label -> Literal
shape_000068,rdfs:Class,http://www.w3.org/2000/01/rdf-schema#Class,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,rdfs:Class -> rdfs:label -> Literal
shape_000069,orth:Protein,http://purl.org/net/orth#Protein,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,orth:Protein -> rdfs:label -> Literal
shape_000070,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,owl:ObjectProperty -> rdfs:label -> Literal
shape_000071,uniprot.core:Rank,http://purl.uniprot.org/core/Rank,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,uniprot.core:Rank -> rdfs:label -> Literal
